batch,instance,algo,vertices,layer,fan,disRate,percNeg,cpMult,g_vertices,g_edges,g_diameter,g_max in degree,g_min in degree,g_mean in degree,g_max out degree,g_min out degree,g_mean out degree,g_disRate,g_perc Negative,g_deadline,g_last task Early Finish,effort,NPV,time
Random,152.tpf,HS,32,25,2,9.0,90.0,2.0,32,58,8,2,1,1.5517241379310345,2,1,1.6551724137931034,0.09,84.375,141,47,693,4.119883079272084,0.0031232833862304688
Random,153.tpf,SAA,55,17,3,5.0,48.0,2.0,55,134,7,3,1,2.2115384615384617,3,1,2.2884615384615383,0.05,47.27272727272727,204,68,1710,375.510700613666,0.006886720657348633
Random,153.tpf,HS,55,17,3,5.0,48.0,2.0,55,134,7,3,1,2.2115384615384617,3,1,2.2884615384615383,0.05,47.27272727272727,204,68,605,375.510700613666,0.0
Random,154.tpf,SAA,61,56,2,12.0,31.0,2.0,61,107,9,2,1,1.5689655172413792,2,1,1.5862068965517242,0.12,36.0655737704918,138,46,2591,269.1373794121492,0.008041143417358398
Random,154.tpf,HS,61,56,2,12.0,31.0,2.0,61,107,9,2,1,1.5689655172413792,2,1,1.5862068965517242,0.12,36.0655737704918,138,46,560,269.1373794121492,0.0010366439819335938
Random,155.tpf,SAA,38,13,3,15.0,75.0,1.0,38,86,7,3,1,2.1142857142857143,3,1,2.1714285714285713,0.15,73.68421052631578,110,55,1625,28.312017109714734,0.00805044174194336
Random,155.tpf,HS,38,13,3,15.0,75.0,1.0,38,86,7,3,1,2.1142857142857143,3,1,2.1714285714285713,0.15,73.68421052631578,110,55,948,28.312017109714734,0.007955551147460938
Random,156.tpf,SAA,67,17,3,10.0,12.0,2.0,67,160,7,3,1,2.171875,3,1,2.1875,0.1,11.940298507462686,156,52,2342,570.1402804450197,0.0
Random,156.tpf,HS,67,17,3,10.0,12.0,2.0,67,160,7,3,1,2.171875,3,1,2.1875,0.1,11.940298507462686,156,52,334,570.1402804450197,0.012008905410766602
Random,157.tpf,SAA,48,7,2,15.0,26.0,1.0,48,85,9,2,1,1.5333333333333334,2,1,1.5555555555555556,0.15,20.833333333333336,80,40,1356,218.9494355067428,0.0
Random,157.tpf,HS,48,7,2,15.0,26.0,1.0,48,85,9,2,1,1.5333333333333334,2,1,1.5555555555555556,0.15,20.833333333333336,80,40,242,218.96133876789474,0.0
Random,158.tpf,SAA,79,59,3,16.0,90.0,2.0,79,185,9,3,1,2.1842105263157894,3,1,2.1578947368421053,0.16,87.34177215189874,252,84,7496,32.01902266874584,0.044090986251831055
Random,158.tpf,HS,79,59,3,16.0,90.0,2.0,79,185,9,3,1,2.1842105263157894,3,1,2.1578947368421053,0.16,87.34177215189874,252,84,5521,32.01902266874584,0.032884836196899414
Random,159.tpf,SAA,21,9,3,18.0,33.0,2.0,21,44,7,3,1,2.0,3,1,2.111111111111111,0.18,28.57142857142857,213,71,284,14.440551527176858,0.0
Random,159.tpf,HS,21,9,3,18.0,33.0,2.0,21,44,7,3,1,2.0,3,1,2.111111111111111,0.18,28.57142857142857,213,71,136,14.440551527176858,0.0009965896606445312
Random,16.tpf,SAA,42,15,2,12.0,52.0,1.0,42,76,8,2,1,1.5897435897435896,2,1,1.641025641025641,0.12,57.14285714285714,132,66,1432,118.29287601863851,0.006367683410644531
Random,16.tpf,HS,42,15,2,12.0,52.0,1.0,42,76,8,2,1,1.5897435897435896,2,1,1.641025641025641,0.12,57.14285714285714,132,66,643,118.29287601863851,0.0
Random,160.tpf,SAA,58,41,3,7.0,72.0,1.0,58,135,8,3,1,2.1818181818181817,3,1,2.2181818181818183,0.07,70.6896551724138,166,83,3591,71.89476582370177,0.01697373390197754
Random,160.tpf,HS,58,41,3,7.0,72.0,1.0,58,135,8,3,1,2.1818181818181817,3,1,2.2181818181818183,0.07,70.6896551724138,166,83,2349,71.89476582370177,0.016348600387573242
