,batch,instance,algo,par_Vertices,par_Layer,par_Fan,par_DicountedRate,par_PercNeg,par_CP,vertices,edges,diameter,max in degree,min in degree,mean in degree,max out degree,min out degree,mean out degree,discounted Rate,negative activities,deadline,last task Early Finish,effort,NPV,time
1798,"['50', '10', '3', '20', '50']",dg638.tpf,HS,50,10,3,20,50,1,52,118,8,3,1,2.061224489795918,3,1,2.1020408163265305,0.2,44.230769230769226,102,51,653,77.38579006312314,0.002991914749145508
1799,"['50', '10', '3', '20', '50']",dg638.tpf,RS,50,10,3,20,50,1,52,118,8,3,1,2.061224489795918,3,1,2.1020408163265305,0.2,44.230769230769226,102,51,3175,77.38579006312314,0.018952131271362305
1800,"['50', '10', '3', '20', '50']",dg639.tpf,SAA,50,10,3,20,50,1,52,117,8,3,1,2.122448979591837,3,1,2.122448979591837,0.2,51.92307692307693,100,50,2303,64.84723799356857,0.015954971313476562
1801,"['50', '10', '3', '20', '50']",dg639.tpf,HS,50,10,3,20,50,1,52,117,8,3,1,2.122448979591837,3,1,2.122448979591837,0.2,51.92307692307693,100,50,1668,64.84723799356857,0.012967586517333984
1802,"['50', '10', '3', '20', '50']",dg639.tpf,RS,50,10,3,20,50,1,52,117,8,3,1,2.122448979591837,3,1,2.122448979591837,0.2,51.92307692307693,100,50,3567,64.84723799356857,0.022940874099731445
1803,"['50', '10', '3', '20', '50']",dg64.tpf,SAA,50,10,3,20,50,1,52,120,8,3,1,2.0816326530612246,3,1,2.1020408163265305,0.2,50.0,120,60,2423,64.71387678053614,0.011966228485107422
1804,"['50', '10', '3', '20', '50']",dg64.tpf,HS,50,10,3,20,50,1,52,120,8,3,1,2.0816326530612246,3,1,2.1020408163265305,0.2,50.0,120,60,1700,64.71387678053614,0.010968685150146484
1805,"['50', '10', '3', '20', '50']",dg64.tpf,RS,50,10,3,20,50,1,52,120,8,3,1,2.0816326530612246,3,1,2.1020408163265305,0.2,50.0,120,60,5841,64.71387678053614,0.03191232681274414
1806,"['50', '10', '3', '20', '50']",dg640.tpf,SAA,50,10,3,20,50,1,52,115,7,3,1,2.0,3,1,2.061224489795918,0.2,46.15384615384615,104,52,1932,91.30125859551036,0.009972572326660156
1807,"['50', '10', '3', '20', '50']",dg640.tpf,HS,50,10,3,20,50,1,52,115,7,3,1,2.0,3,1,2.061224489795918,0.2,46.15384615384615,104,52,1380,91.30125859551036,0.00598454475402832
1808,"['50', '10', '3', '20', '50']",dg640.tpf,RS,50,10,3,20,50,1,52,115,7,3,1,2.0,3,1,2.061224489795918,0.2,46.15384615384615,104,48,5567,91.30125859551036,0.025931119918823242
1809,"['50', '10', '3', '20', '50']",dg641.tpf,SAA,50,10,3,20,50,1,52,122,8,3,1,2.183673469387755,3,1,2.142857142857143,0.2,40.38461538461539,134,67,1602,74.05376429476603,0.007978439331054688
1810,"['50', '10', '3', '20', '50']",dg641.tpf,HS,50,10,3,20,50,1,52,122,8,3,1,2.183673469387755,3,1,2.142857142857143,0.2,40.38461538461539,134,67,1121,74.05376429476603,0.0029914379119873047
1811,"['50', '10', '3', '20', '50']",dg641.tpf,RS,50,10,3,20,50,1,52,122,8,3,1,2.183673469387755,3,1,2.142857142857143,0.2,40.38461538461539,134,67,2572,74.05376429476603,0.07480120658874512
1812,"['50', '10', '3', '20', '50']",dg642.tpf,SAA,50,10,3,20,50,1,52,113,8,3,1,1.9387755102040816,3,1,1.9591836734693877,0.2,40.38461538461539,100,50,1135,135.61857624505694,0.00797891616821289
1813,"['50', '10', '3', '20', '50']",dg642.tpf,HS,50,10,3,20,50,1,52,113,8,3,1,1.9387755102040816,3,1,1.9591836734693877,0.2,40.38461538461539,100,50,709,135.61857624505694,0.005986452102661133
1814,"['50', '10', '3', '20', '50']",dg642.tpf,RS,50,10,3,20,50,1,52,113,8,3,1,1.9387755102040816,3,1,1.9591836734693877,0.2,40.38461538461539,100,50,1455,135.61857624505694,0.00698089599609375
1815,"['50', '10', '3', '20', '50']",dg643.tpf,SAA,50,10,3,20,50,1,52,120,7,3,1,2.0816326530612246,3,1,2.1020408163265305,0.2,38.46153846153847,100,50,1777,146.17676806776916,0.019948244094848633
1816,"['50', '10', '3', '20', '50']",dg643.tpf,HS,50,10,3,20,50,1,52,120,7,3,1,2.0816326530612246,3,1,2.1020408163265305,0.2,38.46153846153847,100,50,1253,146.17676806776916,0.004986763000488281
1817,"['50', '10', '3', '20', '50']",dg643.tpf,RS,50,10,3,20,50,1,52,120,7,3,1,2.0816326530612246,3,1,2.1020408163265305,0.2,38.46153846153847,100,50,3603,146.17676806776916,0.039893388748168945
1818,"['50', '10', '3', '20', '50']",dg644.tpf,SAA,50,10,3,20,50,1,52,125,7,3,1,2.2244897959183674,3,1,2.2448979591836733,0.2,55.769230769230774,114,57,1880,48.809652699334755,0.007979154586791992
1819,"['50', '10', '3', '20', '50']",dg644.tpf,HS,50,10,3,20,50,1,52,125,7,3,1,2.2244897959183674,3,1,2.2448979591836733,0.2,55.769230769230774,114,57,1502,48.809652699334755,0.008975744247436523
