id,algo,vertices,layer,fan,disRate,percNeg,cpMult,effort,time,Edges,Diameter,Max in degree,Min in degree,Mean in degree,Max out degree,Min out degree,Mean out degree,Discounted Rate,Negative activities,Deadline,Last task Early Finish,Unit Effort,NPV,Time
7113,RS,100,10,3,20,60,2,39175,"0,2286477089",244,8,3,1,"2,202020202",3,1,"2,151515152","0,2","51,96078431",213,71,39175,"191,7920041","0,2286477089"
7114,SAA,100,10,3,20,60,2,9586,"0,04689717293",243,8,3,1,"2,222222222",3,1,"2,232323232","0,2","59,80392157",225,75,9586,"101,9120949","0,04689717293"
7115,HS,100,10,3,20,60,2,7532,"0,03124833107",243,8,3,1,"2,222222222",3,1,"2,232323232","0,2","59,80392157",225,75,7532,"101,9120949","0,03124833107"
7116,RS,100,10,3,20,60,2,30798,"0,1692416668",243,8,3,1,"2,222222222",3,1,"2,232323232","0,2","59,80392157",225,75,30798,"100,835492","0,1692416668"
7117,SAA,100,10,3,20,60,2,6251,"0,02219939232",242,8,3,1,"2,131313131",3,1,"2,121212121","0,2","59,80392157",174,58,6251,"137,1606827","0,02219939232"
7118,HS,100,10,3,20,60,2,5185,"0,03127908707",242,8,3,1,"2,131313131",3,1,"2,121212121","0,2","59,80392157",174,58,5185,"137,1606827","0,03127908707"
7119,RS,100,10,3,20,60,2,23552,"0,1315875053",242,8,3,1,"2,131313131",3,1,"2,121212121","0,2","59,80392157",174,58,23552,"137,1606827","0,1315875053"
7120,SAA,100,10,3,20,60,2,4751,"0,01566410065",236,8,3,1,"2,101010101",3,1,"2,090909091","0,2","59,80392157",180,60,4751,"198,4109624","0,01566410065"
7121,HS,100,10,3,20,60,2,4147,"0,01561951637",236,8,3,1,"2,101010101",3,1,"2,090909091","0,2","59,80392157",180,60,4147,"198,4109624","0,01561951637"
7122,RS,100,10,3,20,60,2,30382,"0,1846308708",236,8,3,1,"2,101010101",3,1,"2,090909091","0,2","59,80392157",180,53,30382,"198,4109624","0,1846308708"
7123,SAA,100,10,3,20,60,2,5706,"0,0156185627",236,8,3,1,"2,090909091",3,1,"2,111111111","0,2","55,88235294",180,60,5706,"151,8473385","0,0156185627"
7124,HS,100,10,3,20,60,2,4451,"0,01565480232",236,8,3,1,"2,090909091",3,1,"2,111111111","0,2","55,88235294",180,60,4451,"151,8473385","0,01565480232"
7125,RS,100,10,3,20,60,2,25661,"0,1536543369",236,8,3,1,"2,090909091",3,1,"2,111111111","0,2","55,88235294",180,60,25661,"151,8473385","0,1536543369"
7126,SAA,100,10,3,20,60,2,5231,"0,02215743065",244,8,3,1,"2,171717172",3,1,"2,212121212","0,2","50,98039216",189,63,5231,"187,4086235","0,02215743065"
7127,HS,100,10,3,20,60,2,4302,"0,01561999321",244,8,3,1,"2,171717172",3,1,"2,212121212","0,2","50,98039216",189,63,4302,"187,4086235","0,01561999321"
7128,RS,100,10,3,20,60,2,37633,"0,2006185055",244,8,3,1,"2,171717172",3,1,"2,212121212","0,2","50,98039216",189,63,37633,"187,4086235","0,2006185055"
7129,SAA,100,10,3,20,60,2,7519,"0,03774285316",243,8,3,1,"2,171717172",3,1,"2,181818182","0,2","63,7254902",150,50,7519,"46,734882","0,03774285316"
7130,HS,100,10,3,20,60,2,6612,"0,0311999321",243,8,3,1,"2,171717172",3,1,"2,181818182","0,2","63,7254902",150,50,6612,"46,734882","0,0311999321"
7131,RS,100,10,3,20,60,2,44966,"0,2471587658",243,8,3,1,"2,171717172",3,1,"2,181818182","0,2","63,7254902",150,50,44966,"46,734882","0,2471587658"
7132,SAA,100,10,3,20,60,2,6443,"0,02220630646",244,8,3,1,"2,161616162",3,1,"2,191919192","0,2","56,8627451",171,57,6443,"180,4588002","0,02220630646"
7133,HS,100,10,3,20,60,2,5438,"0,01562142372",244,8,3,1,"2,161616162",3,1,"2,191919192","0,2","56,8627451",171,57,5438,"180,4588002","0,01562142372"
7134,RS,100,10,3,20,60,2,32471,"0,2028152943",244,8,3,1,"2,161616162",3,1,"2,191919192","0,2","56,8627451",171,57,32471,"180,4588002","0,2028152943"
7135,SAA,100,10,3,20,60,2,6262,"0,02493333817",245,7,3,1,"2,191919192",3,1,"2,181818182","0,2","53,92156863",186,62,6262,"180,7494746","0,02493333817"
7136,HS,100,10,3,20,60,2,5400,"0,01595664024",245,7,3,1,"2,191919192",3,1,"2,181818182","0,2","53,92156863",186,62,5400,"180,7494746","0,01595664024"
7137,RS,100,10,3,20,60,2,33200,"0,176564455",245,7,3,1,"2,191919192",3,1,"2,181818182","0,2","53,92156863",186,62,33200,"180,7494746","0,176564455"
7138,SAA,100,10,3,20,60,2,6619,"0,03492069244",239,9,3,1,"2,141414141",3,1,"2,171717172","0,2","61,76470588",180,60,6619,"49,00177066","0,03492069244"
7139,HS,100,10,3,20,60,2,5510,"0,02292537689",239,9,3,1,"2,141414141",3,1,"2,171717172","0,2","61,76470588",180,60,5510,"49,00177066","0,02292537689"
7140,RS,100,10,3,20,60,2,38076,"0,2024588585",239,9,3,1,"2,141414141",3,1,"2,171717172","0,2","61,76470588",180,60,38076,"48,55517429","0,2024588585"
7141,SAA,100,10,3,20,80,1,8137,"0,03128147125",239,8,3,1,"2,111111111",3,1,"2,111111111","0,2","81,37254902",132,66,8137,"98,32214639","0,03128147125"
7142,HS,100,10,3,20,80,1,7475,"0,03128361702",239,8,3,1,"2,111111111",3,1,"2,111111111","0,2","81,37254902",132,66,7475,"98,32214639","0,03128361702"
7143,RS,100,10,3,20,80,1,45549,"0,253909111",239,8,3,1,"2,111111111",3,1,"2,111111111","0,2","81,37254902",132,59,45549,"98,32214639","0,253909111"
7144,SAA,100,10,3,20,80,1,7784,"0,03775334358",245,7,3,1,"2,191919192",3,1,"2,202020202","0,2","74,50980392",130,65,7784,"62,5774181","0,03775334358"
7145,HS,100,10,3,20,80,1,7223,"0,0156185627",245,7,3,1,"2,191919192",3,1,"2,202020202","0,2","74,50980392",130,65,7223,"62,5774181","0,0156185627"
7146,RS,100,10,3,20,80,1,41558,"0,2160801888",245,7,3,1,"2,191919192",3,1,"2,202020202","0,2","74,50980392",130,65,41558,"62,5774181","0,2160801888"
7147,SAA,100,10,3,20,80,1,8398,"0,03124928474",233,8,3,1,"2,01010101",3,1,"2,111111111","0,2","80,39215686",108,54,8398,"62,18031324","0,03124928474"
7148,HS,100,10,3,20,80,1,7905,"0,0221581459",233,8,3,1,"2,01010101",3,1,"2,111111111","0,2","80,39215686",108,54,7905,"62,18031324","0,0221581459"
7149,RS,100,10,3,20,80,1,70313,"0,3854398727",233,8,3,1,"2,01010101",3,1,"2,111111111","0,2","80,39215686",108,54,70313,"62,18031324","0,3854398727"
7150,SAA,100,10,3,20,80,1,11418,"0,03778648376",240,7,3,1,"2,131313131",3,1,"2,151515152","0,2","82,35294118",146,73,11418,"25,08503423","0,03778648376"
7151,HS,100,10,3,20,80,1,10202,"0,03774881363",240,7,3,1,"2,131313131",3,1,"2,151515152","0,2","82,35294118",146,73,10202,"25,08503423","0,03774881363"
7152,RS,100,10,3,20,80,1,52659,"0,3007311821",240,7,3,1,"2,131313131",3,1,"2,151515152","0,2","82,35294118",146,73,52659,"25,08503423","0,3007311821"
7153,SAA,100,10,3,20,80,1,8867,"0,01562523842",236,9,3,1,"2,111111111",3,1,"2,151515152","0,2","80,39215686",142,71,8867,"53,69655019","0,01562523842"
7154,HS,100,10,3,20,80,1,8274,"0,0312371254",236,9,3,1,"2,111111111",3,1,"2,151515152","0,2","80,39215686",142,71,8274,"53,69655019","0,0312371254"
7155,RS,100,10,3,20,80,1,78994,"0,4478905201",236,9,3,1,"2,111111111",3,1,"2,151515152","0,2","80,39215686",142,71,78994,"53,69655019","0,4478905201"
7156,SAA,100,10,3,20,80,1,8261,"0,03123784065",244,8,3,1,"2,161616162",3,1,"2,181818182","0,2","77,45098039",124,62,8261,"78,24835339","0,03123784065"
7157,HS,100,10,3,20,80,1,7775,"0,01565861702",244,8,3,1,"2,161616162",3,1,"2,181818182","0,2","77,45098039",124,62,7775,"78,24835339","0,01565861702"
7158,RS,100,10,3,20,80,1,44780,"0,2384068966",244,8,3,1,"2,161616162",3,1,"2,181818182","0,2","77,45098039",124,62,44780,"78,24835339","0,2384068966"
7159,SAA,100,10,3,20,80,1,8224,"0,03124070168",231,8,3,1,"2,03030303",3,1,"2,070707071","0,2","80,39215686",98,49,8224,"80,3509901","0,03124070168"
7160,HS,100,10,3,20,80,1,7772,"0,01562070847",231,8,3,1,"2,03030303",3,1,"2,070707071","0,2","80,39215686",98,49,7772,"80,3509901","0,01562070847"
7161,RS,100,10,3,20,80,1,64651,"0,3386235237",231,8,3,1,"2,03030303",3,1,"2,070707071","0,2","80,39215686",98,49,64651,"80,3509901","0,3386235237"
7162,SAA,100,10,3,20,80,1,8179,"0,037784338",245,8,3,1,"2,191919192",3,1,"2,181818182","0,2","79,41176471",146,73,8179,"106,8068609","0,037784338"
7163,HS,100,10,3,20,80,1,7495,"0,01562047005",245,8,3,1,"2,191919192",3,1,"2,181818182","0,2","79,41176471",146,73,7495,"106,8068609","0,01562047005"
7164,RS,100,10,3,20,80,1,68817,"0,3579699993",245,8,3,1,"2,191919192",3,1,"2,181818182","0,2","79,41176471",146,73,68817,"105,0179379","0,3579699993"
7165,SAA,100,10,3,20,80,1,7935,"0,03123617172",243,8,3,1,"2,181818182",3,1,"2,161616162","0,2","76,47058824",112,56,7935,"47,9217517","0,03123617172"
7166,HS,100,10,3,20,80,1,7265,"0,01562929153",243,8,3,1,"2,181818182",3,1,"2,161616162","0,2","76,47058824",112,56,7265,"47,9217517","0,01562929153"
7167,RS,100,10,3,20,80,1,43503,"0,238339901",243,8,3,1,"2,181818182",3,1,"2,161616162","0,2","76,47058824",112,56,43503,"47,9217517","0,238339901"
7168,SAA,100,10,3,20,80,1,8996,"0,0377471447",236,10,3,1,"2,090909091",3,1,"2,141414141","0,2","76,47058824",110,55,8996,"85,99891463","0,0377471447"
7169,HS,100,10,3,20,80,1,7290,"0,03123736382",236,10,3,1,"2,090909091",3,1,"2,141414141","0,2","76,47058824",110,55,7290,"85,99891463","0,03123736382"
7170,RS,100,10,3,20,80,1,35576,"0,2122149468",236,10,3,1,"2,090909091",3,1,"2,141414141","0,2","76,47058824",110,55,35576,"85,99891463","0,2122149468"
7171,SAA,100,10,3,20,80,2,7054,"0,01562643051",242,7,3,1,"2,141414141",3,1,"2,151515152","0,2","77,45098039",171,57,7054,"75,5986815","0,01562643051"
7172,HS,100,10,3,20,80,2,6578,"0,01561927795",242,7,3,1,"2,141414141",3,1,"2,151515152","0,2","77,45098039",171,57,6578,"75,5986815","0,01561927795"
7173,RS,100,10,3,20,80,2,49007,"0,2852406502",242,7,3,1,"2,141414141",3,1,"2,151515152","0,2","77,45098039",171,57,49007,"75,5986815","0,2852406502"
7174,SAA,100,10,3,20,80,2,8346,"0,03123903275",246,9,3,1,"2,191919192",3,1,"2,222222222","0,2","80,39215686",177,59,8346,"56,69078526","0,03123903275"
7175,HS,100,10,3,20,80,2,7827,"0,03127813339",246,9,3,1,"2,191919192",3,1,"2,222222222","0,2","80,39215686",177,59,7827,"56,69078526","0,03127813339"
7176,RS,100,10,3,20,80,2,54164,"0,3005936146",246,9,3,1,"2,191919192",3,1,"2,222222222","0,2","80,39215686",177,59,54164,"56,69078526","0,3005936146"
7177,SAA,100,10,3,20,80,2,8803,"0,03123474121",235,7,3,1,"2,080808081",3,1,"2,080808081","0,2","81,37254902",165,55,8803,"28,44878625","0,03123474121"
7178,HS,100,10,3,20,80,2,7931,"0,03120088577",235,7,3,1,"2,080808081",3,1,"2,080808081","0,2","81,37254902",165,55,7931,"28,44878625","0,03120088577"
7179,RS,100,10,3,20,80,2,40187,"0,247456789",235,7,3,1,"2,080808081",3,1,"2,080808081","0,2","81,37254902",165,55,40187,"28,44878625","0,247456789"
7180,SAA,100,10,3,20,80,2,9138,"0,03124928474",242,8,3,1,"2,141414141",3,1,"2,191919192","0,2","78,43137255",171,57,9138,"25,72016459","0,03124928474"
7181,HS,100,10,3,20,80,2,8158,"0,03119897842",242,8,3,1,"2,141414141",3,1,"2,191919192","0,2","78,43137255",171,57,8158,"25,72016459","0,03119897842"
7182,RS,100,10,3,20,80,2,85072,"0,4835236073",242,8,3,1,"2,141414141",3,1,"2,191919192","0,2","78,43137255",171,57,85072,"25,72016459","0,4835236073"
7183,SAA,100,10,3,20,80,2,9003,"0,02892184258",243,7,3,1,"2,171717172",3,1,"2,181818182","0,2","80,39215686",174,58,9003,"84,80360986","0,02892184258"
7184,HS,100,10,3,20,80,2,8339,"0,02995896339",243,7,3,1,"2,171717172",3,1,"2,181818182","0,2","80,39215686",174,58,8339,"84,80360986","0,02995896339"
7185,RS,100,10,3,20,80,2,94092,"0,5006556511",243,7,3,1,"2,171717172",3,1,"2,181818182","0,2","80,39215686",174,58,94092,"84,80360986","0,5006556511"
7186,SAA,100,10,3,20,80,2,9895,"0,03291225433",243,8,3,1,"2,161616162",3,1,"2,171717172","0,2","81,37254902",156,52,9895,"57,79563834","0,03291225433"
7187,HS,100,10,3,20,80,2,9216,"0,0408551693",243,8,3,1,"2,161616162",3,1,"2,171717172","0,2","81,37254902",156,52,9216,"57,79563834","0,0408551693"
7188,RS,100,10,3,20,80,2,105591,"0,5313858986",243,8,3,1,"2,161616162",3,1,"2,171717172","0,2","81,37254902",156,52,105591,"57,79563834","0,5313858986"
7189,SAA,100,10,3,20,80,2,9265,"0,03775715828",238,9,3,1,"2,101010101",3,1,"2,151515152","0,2","84,31372549",171,57,9265,"37,08373334","0,03775715828"
7190,HS,100,10,3,20,80,2,8626,"0,02212667465",238,9,3,1,"2,101010101",3,1,"2,151515152","0,2","84,31372549",171,57,8626,"37,08373334","0,02212667465"
7191,RS,100,10,3,20,80,2,71378,"0,3992784023",238,9,3,1,"2,101010101",3,1,"2,151515152","0,2","84,31372549",171,57,71378,"37,08373334","0,3992784023"
7192,SAA,100,10,3,20,80,2,8705,"0,03191113472",236,8,3,1,"2,141414141",3,1,"2,141414141","0,2","78,43137255",189,63,8705,"83,52820961","0,03191113472"
7193,HS,100,10,3,20,80,2,7898,"0,01562309265",236,8,3,1,"2,141414141",3,1,"2,141414141","0,2","78,43137255",189,63,7898,"83,52820961","0,01562309265"
7194,RS,100,10,3,20,80,2,80309,"0,416684866",236,8,3,1,"2,141414141",3,1,"2,141414141","0,2","78,43137255",189,63,80309,"83,52820961","0,416684866"
7195,SAA,100,10,3,20,80,2,9806,"0,03304982185",241,9,3,1,"2,141414141",3,1,"2,202020202","0,2","80,39215686",177,59,9806,"32,66139291","0,03304982185"
7196,HS,100,10,3,20,80,2,9148,"0,01558589935",241,9,3,1,"2,141414141",3,1,"2,202020202","0,2","80,39215686",177,59,9148,"32,66139291","0,01558589935"
7197,RS,100,10,3,20,80,2,71200,"0,3695292473",241,9,3,1,"2,141414141",3,1,"2,202020202","0,2","80,39215686",177,59,71200,"32,66139291","0,3695292473"
7198,SAA,100,10,3,20,80,2,7848,"0,03124237061",247,7,3,1,"2,151515152",3,1,"2,222222222","0,2","75,49019608",174,58,7848,"116,6210366","0,03124237061"
7199,HS,100,10,3,20,80,2,7259,"0,03123402596",247,7,3,1,"2,151515152",3,1,"2,222222222","0,2","75,49019608",174,58,7259,"116,6210366","0,03123402596"
7200,RS,100,10,3,20,80,2,51861,"0,2786653042",247,7,3,1,"2,151515152",3,1,"2,222222222","0,2","75,49019608",174,58,51861,"116,6210366","0,2786653042"
7201,SAA,100,20,2,10,0,1,254,0,184,9,2,1,"1,575757576",2,1,"1,606060606","0,1",0,138,69,254,"843,246754",0
7202,HS,100,20,2,10,0,1,102,0,184,9,2,1,"1,575757576",2,1,"1,606060606","0,1",0,138,69,102,"843,246754",0
7203,RS,100,20,2,10,0,1,102,0,184,9,2,1,"1,575757576",2,1,"1,606060606","0,1",0,138,69,102,"843,246754",0
7204,SAA,100,20,2,10,0,1,233,0,185,10,2,1,"1,585858586",2,1,"1,575757576","0,1",0,146,73,233,"1292,657204",0
7205,HS,100,20,2,10,0,1,102,0,185,10,2,1,"1,585858586",2,1,"1,575757576","0,1",0,146,73,102,"1292,657204",0
7206,RS,100,20,2,10,0,1,102,0,185,10,2,1,"1,585858586",2,1,"1,575757576","0,1",0,146,73,102,"1292,657204",0
7207,SAA,100,20,2,10,0,1,244,"0,01565527916",188,9,2,1,"1,626262626",2,1,"1,626262626","0,1",0,126,63,244,"1068,652018","0,01565527916"
7208,HS,100,20,2,10,0,1,102,0,188,9,2,1,"1,626262626",2,1,"1,626262626","0,1",0,126,63,102,"1068,652018",0
7209,RS,100,20,2,10,0,1,102,0,188,9,2,1,"1,626262626",2,1,"1,626262626","0,1",0,126,63,102,"1068,652018",0
7210,SAA,100,20,2,10,0,1,211,0,191,8,2,1,"1,565656566",2,1,"1,595959596","0,1",0,116,58,211,"1230,82585",0
7211,HS,100,20,2,10,0,1,102,0,191,8,2,1,"1,565656566",2,1,"1,595959596","0,1",0,116,58,102,"1230,82585",0
7212,RS,100,20,2,10,0,1,102,0,191,8,2,1,"1,565656566",2,1,"1,595959596","0,1",0,116,58,102,"1230,82585",0
7213,SAA,100,20,2,10,0,1,240,"0,01561641693",182,9,2,1,"1,565656566",2,1,"1,545454545","0,1",0,130,65,240,"1246,981632","0,01561641693"
7214,HS,100,20,2,10,0,1,102,0,182,9,2,1,"1,565656566",2,1,"1,545454545","0,1",0,130,65,102,"1246,981632",0
7215,RS,100,20,2,10,0,1,102,0,182,9,2,1,"1,565656566",2,1,"1,545454545","0,1",0,130,65,102,"1246,981632",0
7216,SAA,100,20,2,10,0,1,246,0,183,10,2,1,"1,565656566",2,1,"1,606060606","0,1",0,134,67,246,"981,0374425",0
7217,HS,100,20,2,10,0,1,102,0,183,10,2,1,"1,565656566",2,1,"1,606060606","0,1",0,134,67,102,"981,0374425",0
7218,RS,100,20,2,10,0,1,102,0,183,10,2,1,"1,565656566",2,1,"1,606060606","0,1",0,134,67,102,"981,0374425",0
7219,SAA,100,20,2,10,0,1,216,0,186,8,2,1,"1,555555556",2,1,"1,555555556","0,1",0,120,60,216,"1168,289746",0
7220,HS,100,20,2,10,0,1,102,0,186,8,2,1,"1,555555556",2,1,"1,555555556","0,1",0,120,60,102,"1168,289746",0
7221,RS,100,20,2,10,0,1,102,0,186,8,2,1,"1,555555556",2,1,"1,555555556","0,1",0,120,60,102,"1168,289746",0
7222,SAA,100,20,2,10,0,1,228,0,180,11,2,1,"1,505050505",2,1,"1,515151515","0,1",0,134,67,228,"1173,105118",0
7223,HS,100,20,2,10,0,1,102,0,180,11,2,1,"1,505050505",2,1,"1,515151515","0,1",0,134,67,102,"1173,105118",0
7224,RS,100,20,2,10,0,1,102,0,180,11,2,1,"1,505050505",2,1,"1,515151515","0,1",0,134,67,102,"1173,105118",0
7225,SAA,100,20,2,10,0,1,235,"0,01561546326",184,8,2,1,"1,565656566",2,1,"1,606060606","0,1",0,122,61,235,"768,5371287","0,01561546326"
7226,HS,100,20,2,10,0,1,102,"0,00099730492",184,8,2,1,"1,565656566",2,1,"1,606060606","0,1",0,122,61,102,"768,5371287","0,00099730492"
7227,RS,100,20,2,10,0,1,102,"0,00100040436",184,8,2,1,"1,565656566",2,1,"1,606060606","0,1",0,122,61,102,"768,5371287","0,00100040436"
7228,SAA,100,20,2,10,0,1,243,"0,00199699402",187,9,2,1,"1,595959596",2,1,"1,616161616","0,1",0,130,65,243,"1014,638518","0,00199699402"
7229,HS,100,20,2,10,0,1,102,"0,00099992752",187,9,2,1,"1,595959596",2,1,"1,616161616","0,1",0,130,65,102,"1014,638518","0,00099992752"
7230,RS,100,20,2,10,0,1,102,0,187,9,2,1,"1,595959596",2,1,"1,616161616","0,1",0,130,65,102,"1014,638518",0
7231,SAA,100,20,2,10,0,2,237,"0,00199437141",187,10,2,1,"1,565656566",2,1,"1,555555556","0,1",0,216,72,237,"1167,911655","0,00199437141"
7232,HS,100,20,2,10,0,2,102,"0,00199484825",187,10,2,1,"1,565656566",2,1,"1,555555556","0,1",0,216,72,102,"1167,911655","0,00199484825"
7233,RS,100,20,2,10,0,2,102,"0,00099802017",187,10,2,1,"1,565656566",2,1,"1,555555556","0,1",0,216,65,102,"1167,911655","0,00099802017"
7234,SAA,100,20,2,10,0,2,236,"0,0019929409",184,9,2,1,"1,525252525",2,1,"1,585858586","0,1",0,210,70,236,"934,1176237","0,0019929409"
7235,HS,100,20,2,10,0,2,102,0,184,9,2,1,"1,525252525",2,1,"1,585858586","0,1",0,210,70,102,"934,1176237",0
7236,RS,100,20,2,10,0,2,102,0,184,9,2,1,"1,525252525",2,1,"1,585858586","0,1",0,210,70,102,"934,1176237",0
7237,SAA,100,20,2,10,0,2,259,0,185,10,2,1,"1,575757576",2,1,"1,585858586","0,1",0,225,75,259,"1065,403426",0
7238,HS,100,20,2,10,0,2,102,0,185,10,2,1,"1,575757576",2,1,"1,585858586","0,1",0,225,75,102,"1065,403426",0
7239,RS,100,20,2,10,0,2,102,0,185,10,2,1,"1,575757576",2,1,"1,585858586","0,1",0,225,73,102,"1065,403426",0
7240,SAA,100,20,2,10,0,2,222,0,190,9,2,1,"1,606060606",2,1,"1,616161616","0,1",0,165,55,222,"978,0253557",0
7241,HS,100,20,2,10,0,2,102,0,190,9,2,1,"1,606060606",2,1,"1,616161616","0,1",0,165,55,102,"978,0253557",0
7242,RS,100,20,2,10,0,2,102,0,190,9,2,1,"1,606060606",2,1,"1,616161616","0,1",0,165,55,102,"978,0253557",0
7243,SAA,100,20,2,10,0,2,254,0,187,10,2,1,"1,606060606",2,1,"1,626262626","0,1",0,255,85,254,"1189,441035",0
7244,HS,100,20,2,10,0,2,102,0,187,10,2,1,"1,606060606",2,1,"1,626262626","0,1",0,255,85,102,"1189,441035",0
7245,RS,100,20,2,10,0,2,102,0,187,10,2,1,"1,606060606",2,1,"1,626262626","0,1",0,255,85,102,"1189,441035",0
7246,SAA,100,20,2,10,0,2,230,"0,0030272007",189,9,2,1,"1,595959596",2,1,"1,636363636","0,1",0,177,59,230,"956,154198","0,0030272007"
7247,HS,100,20,2,10,0,2,102,0,189,9,2,1,"1,595959596",2,1,"1,636363636","0,1",0,177,59,102,"956,154198",0
7248,RS,100,20,2,10,0,2,102,0,189,9,2,1,"1,595959596",2,1,"1,636363636","0,1",0,177,59,102,"956,154198",0
7249,SAA,100,20,2,10,0,2,242,0,187,9,2,1,"1,595959596",2,1,"1,595959596","0,1",0,177,59,242,"1189,356283",0
7250,HS,100,20,2,10,0,2,102,0,187,9,2,1,"1,595959596",2,1,"1,595959596","0,1",0,177,59,102,"1189,356283",0
7251,RS,100,20,2,10,0,2,102,0,187,9,2,1,"1,595959596",2,1,"1,595959596","0,1",0,177,55,102,"1189,356283",0
7252,SAA,100,20,2,10,0,2,218,0,186,9,2,1,"1,555555556",2,1,"1,565656566","0,1",0,153,51,218,"1208,022134",0
7253,HS,100,20,2,10,0,2,102,0,186,9,2,1,"1,555555556",2,1,"1,565656566","0,1",0,153,51,102,"1208,022134",0
7254,RS,100,20,2,10,0,2,102,0,186,9,2,1,"1,555555556",2,1,"1,565656566","0,1",0,153,51,102,"1208,022134",0
7255,SAA,100,20,2,10,0,2,219,0,183,10,2,1,"1,535353535",2,1,"1,535353535","0,1",0,150,50,219,"1107,250207",0
7256,HS,100,20,2,10,0,2,102,0,183,10,2,1,"1,535353535",2,1,"1,535353535","0,1",0,150,50,102,"1107,250207",0
7257,RS,100,20,2,10,0,2,102,0,183,10,2,1,"1,535353535",2,1,"1,535353535","0,1",0,150,50,102,"1107,250207",0
7258,SAA,100,20,2,10,0,2,266,0,189,9,2,1,"1,616161616",2,1,"1,636363636","0,1",0,165,55,266,"976,9620386",0
7259,HS,100,20,2,10,0,2,102,0,189,9,2,1,"1,616161616",2,1,"1,636363636","0,1",0,165,55,102,"976,9620386",0
7260,RS,100,20,2,10,0,2,102,0,189,9,2,1,"1,616161616",2,1,"1,636363636","0,1",0,165,55,102,"976,9620386",0
7261,SAA,100,20,2,10,100,1,8266,"0,01913189888",187,9,2,1,"1,585858586",2,1,"1,606060606","0,1","98,03921569",124,62,8266,"-0,3588746714","0,01913189888"
7262,HS,100,20,2,10,100,1,8023,"0,03124594688",187,9,2,1,"1,585858586",2,1,"1,606060606","0,1","98,03921569",124,62,8023,"-0,3588746714","0,03124594688"
7263,RS,100,20,2,10,100,1,45411,"0,2323758602",187,9,2,1,"1,585858586",2,1,"1,606060606","0,1","98,03921569",124,62,45411,"-0,3588746714","0,2323758602"
7264,SAA,100,20,2,10,100,1,8634,"0,03390884399",186,9,2,1,"1,626262626",2,1,"1,606060606","0,1","98,03921569",120,60,8634,"-0,4717210032","0,03390884399"
7265,HS,100,20,2,10,100,1,8383,"0,031914711",186,9,2,1,"1,626262626",2,1,"1,606060606","0,1","98,03921569",120,60,8383,"-0,4717210032","0,031914711"
7266,RS,100,20,2,10,100,1,47866,"0,2400510311",186,9,2,1,"1,626262626",2,1,"1,606060606","0,1","98,03921569",120,55,47866,"-0,4717210032","0,2400510311"
7267,SAA,100,20,2,10,100,1,8381,"0,03775715828",189,9,2,1,"1,616161616",2,1,"1,616161616","0,1","98,03921569",112,56,8381,"-0,7048853088","0,03775715828"
7268,HS,100,20,2,10,100,1,8151,"0,02060031891",189,9,2,1,"1,616161616",2,1,"1,616161616","0,1","98,03921569",112,56,8151,"-0,7048853088","0,02060031891"
7269,RS,100,20,2,10,100,1,59342,"0,4322032929",189,9,2,1,"1,616161616",2,1,"1,616161616","0,1","98,03921569",112,56,59342,"-0,7048853088","0,4322032929"
