batch,instance,algo,vertices,layer,fan,disRate,percNeg,cpMult,g_vertices,g_edges,g_diameter,g_max in degree,g_min in degree,g_mean in degree,g_max out degree,g_min out degree,g_mean out degree,g_disRate,g_perc Negative,g_deadline,g_last task Early Finish,effort,NPV,time
"['80', '20', '3', '20', '50', '2']",dg81.tpf,RS,80,20,3,20,50,2,82,190,7,3,1,2.0632911392405062,3,1,2.1265822784810124,0.2,54.87804878048781,225,75,11734,104.5600580893243,0.049427032470703125
"['80', '20', '3', '20', '50', '2']",dg82.tpf,SAA,80,20,3,20,50,2,82,190,10,3,1,2.1392405063291138,3,1,2.151898734177215,0.2,51.21951219512195,240,80,2689,116.3008917810516,0.01558542251586914
"['80', '20', '3', '20', '50', '2']",dg82.tpf,HS,80,20,3,20,50,2,82,190,10,3,1,2.1392405063291138,3,1,2.151898734177215,0.2,51.21951219512195,240,80,2207,116.3008917810516,0.016594886779785156
"['80', '20', '3', '20', '50', '2']",dg82.tpf,RS,80,20,3,20,50,2,82,190,10,3,1,2.1392405063291138,3,1,2.151898734177215,0.2,51.21951219512195,240,79,20525,116.3008917810516,0.11945986747741699
"['80', '20', '3', '20', '50', '2']",dg83.tpf,SAA,80,20,3,20,50,2,82,196,8,3,1,2.2151898734177213,3,1,2.240506329113924,0.2,45.1219512195122,255,85,4294,85.37350493274086,0.012712478637695312
"['80', '20', '3', '20', '50', '2']",dg83.tpf,HS,80,20,3,20,50,2,82,196,8,3,1,2.2151898734177213,3,1,2.240506329113924,0.2,45.1219512195122,255,85,3200,85.37350493274086,0.01723790168762207
"['80', '20', '3', '20', '50', '2']",dg83.tpf,RS,80,20,3,20,50,2,82,196,8,3,1,2.2151898734177213,3,1,2.240506329113924,0.2,45.1219512195122,255,85,18634,85.37350493274086,0.09384346008300781
"['80', '20', '3', '20', '50', '2']",dg84.tpf,SAA,80,20,3,20,50,2,82,193,8,3,1,2.1772151898734178,3,1,2.2025316455696204,0.2,56.09756097560976,213,71,3250,123.49496122228162,0.0189361572265625
"['80', '20', '3', '20', '50', '2']",dg84.tpf,HS,80,20,3,20,50,2,82,193,8,3,1,2.1772151898734178,3,1,2.2025316455696204,0.2,56.09756097560976,213,71,2790,123.49496122228162,0.0053539276123046875
"['80', '20', '3', '20', '50', '2']",dg84.tpf,RS,80,20,3,20,50,2,82,193,8,3,1,2.1772151898734178,3,1,2.2025316455696204,0.2,56.09756097560976,213,71,22452,123.49496122228162,0.11504793167114258
"['80', '20', '3', '20', '50', '2']",dg85.tpf,SAA,80,20,3,20,50,2,82,196,8,3,1,2.2151898734177213,3,1,2.2278481012658227,0.2,46.34146341463415,228,76,3872,97.25249298152224,0.01791071891784668
"['80', '20', '3', '20', '50', '2']",dg85.tpf,HS,80,20,3,20,50,2,82,196,8,3,1,2.2151898734177213,3,1,2.2278481012658227,0.2,46.34146341463415,228,76,3005,97.25249298152224,0.00460505485534668
"['80', '20', '3', '20', '50', '2']",dg85.tpf,RS,80,20,3,20,50,2,82,196,8,3,1,2.2151898734177213,3,1,2.2278481012658227,0.2,46.34146341463415,228,71,42354,97.25249298152224,0.22485041618347168
"['80', '20', '3', '20', '50', '2']",dg86.tpf,SAA,80,20,3,20,50,2,82,188,9,3,1,2.0632911392405062,3,1,2.1012658227848102,0.2,50.0,240,80,3763,142.88720767653567,0.01566767692565918
"['80', '20', '3', '20', '50', '2']",dg86.tpf,HS,80,20,3,20,50,2,82,188,9,3,1,2.0632911392405062,3,1,2.1012658227848102,0.2,50.0,240,80,3255,142.88720767653567,0.016908645629882812
"['80', '20', '3', '20', '50', '2']",dg86.tpf,RS,80,20,3,20,50,2,82,188,9,3,1,2.0632911392405062,3,1,2.1012658227848102,0.2,50.0,240,73,12538,142.88720767653567,0.06623959541320801
"['80', '20', '3', '20', '50', '2']",dg87.tpf,SAA,80,20,3,20,50,2,82,192,8,3,1,2.151898734177215,3,1,2.1645569620253164,0.2,52.4390243902439,309,103,3689,131.20384800384565,0.019211769104003906
"['80', '20', '3', '20', '50', '2']",dg87.tpf,HS,80,20,3,20,50,2,82,192,8,3,1,2.151898734177215,3,1,2.1645569620253164,0.2,52.4390243902439,309,103,2970,131.20384800384565,0.0
"['80', '20', '3', '20', '50', '2']",dg87.tpf,RS,80,20,3,20,50,2,82,192,8,3,1,2.151898734177215,3,1,2.1645569620253164,0.2,52.4390243902439,309,103,10873,131.20384800384565,0.06573915481567383
"['80', '20', '3', '20', '50', '2']",dg88.tpf,SAA,80,20,3,20,50,2,82,196,8,3,1,2.2025316455696204,3,1,2.2531645569620253,0.2,47.5609756097561,192,64,3051,125.01842987618669,0.0
"['80', '20', '3', '20', '50', '2']",dg88.tpf,HS,80,20,3,20,50,2,82,196,8,3,1,2.2025316455696204,3,1,2.2531645569620253,0.2,47.5609756097561,192,64,2455,125.01842987618669,0.0
"['80', '20', '3', '20', '50', '2']",dg88.tpf,RS,80,20,3,20,50,2,82,196,8,3,1,2.2025316455696204,3,1,2.2531645569620253,0.2,47.5609756097561,192,64,27978,125.0184298761866,0.15166378021240234
"['80', '20', '3', '20', '50', '2']",dg89.tpf,SAA,80,20,3,20,50,2,82,192,8,3,1,2.1265822784810124,3,1,2.2151898734177213,0.2,53.65853658536586,252,84,3736,94.97603395984632,0.017720460891723633
"['80', '20', '3', '20', '50', '2']",dg89.tpf,HS,80,20,3,20,50,2,82,192,8,3,1,2.1265822784810124,3,1,2.2151898734177213,0.2,53.65853658536586,252,84,3065,94.97603395984632,0.0180966854095459
"['80', '20', '3', '20', '50', '2']",dg89.tpf,RS,80,20,3,20,50,2,82,192,8,3,1,2.1265822784810124,3,1,2.2151898734177213,0.2,53.65853658536586,252,75,17780,94.97603395984632,0.08497333526611328
"['80', '20', '3', '20', '50', '2']",dg9.tpf,SAA,80,20,3,20,50,2,82,197,8,3,1,2.189873417721519,3,1,2.2278481012658227,0.2,46.34146341463415,201,67,2863,180.5990615527093,0.022429227828979492
"['80', '20', '3', '20', '50', '2']",dg9.tpf,HS,80,20,3,20,50,2,82,197,8,3,1,2.189873417721519,3,1,2.2278481012658227,0.2,46.34146341463415,201,67,2128,180.5990615527093,0.01690530776977539
"['80', '20', '3', '20', '50', '2']",dg9.tpf,RS,80,20,3,20,50,2,82,197,8,3,1,2.189873417721519,3,1,2.2278481012658227,0.2,46.34146341463415,201,67,8902,180.5990615527093,0.04973912239074707
"['80', '20', '3', '20', '50', '2']",dg90.tpf,SAA,80,20,3,20,50,2,82,187,8,3,1,2.1139240506329116,3,1,2.1645569620253164,0.2,48.78048780487805,234,78,4120,100.08956375902797,0.03355908393859863
"['80', '20', '3', '20', '50', '2']",dg90.tpf,HS,80,20,3,20,50,2,82,187,8,3,1,2.1139240506329116,3,1,2.1645569620253164,0.2,48.78048780487805,234,78,2952,100.08956375902797,0.026304244995117188
